age,gender,ethnicity,fcid_code
33,1,3,603182000
33,1,3,603182000
33,1,4,603182000
33,1,1,603182000
33,2,3,603182000
33,1,4,603182000
33,1,4,603182000
33,1,2,603182000
33,1,3,603182000
33,1,5,603182000
33,1,3,603182000
33,2,2,603182000
33,1,3,603182000
33,1,3,603182000
33,2,4,603182000
33,2,4,603182000
33,1,4,603182000
33,1,2,603182000
33,1,4,603182000
33,1,3,603182000
33,1,3,603182000
33,2,3,603182000
33,2,3,603182000
33,1,3,603182000
33,1,3,603182000
33,1,3,603182000
33,2,3,603182000
33,1,3,603182000
33,1,1,603182000
33,2,3,603182000
33,2,3,603182000
33,2,3,603182000
33,1,4,603182000
33,2,1,603182000
33,1,4,603182000
33,1,3,603182000
33,2,5,603182000
33,2,3,603182000
33,2,3,603182000
33,2,3,603182000
33,1,1,603182000
33,2,5,603182000
33,2,5,603182000
33,2,5,603182000
33,1,1,603182000
33,2,2,603182000
33,2,2,603182000
33,1,1,603182000
33,2,4,603182000
33,2,4,603182000
33,2,3,603182000
33,2,3,603182000
33,2,1,603182000
33,1,3,603182000
33,2,3,603182000
33,1,3,603182000
33,1,4,603182000
33,1,3,603182000
33,1,4,603182000
33,1,3,603182000
33,2,3,603182000
33,2,3,603182000
33,1,3,603182000
33,2,3,603182000
33,1,4,603182000
33,1,3,603182000
33,2,3,603182000
33,1,3,603182000
33,1,3,603182000
33,2,3,603182000
33,2,5,603182000
33,2,5,603182000
33,2,5,603182000
33,2,3,603182000
33,1,5,603182000
33,1,5,603182000
33,1,3,603182000
33,1,4,603182000
33,1,1,603182000
33,1,1,603182000
33,1,1,603182000
33,1,1,603182000
33,2,3,603182000
33,1,3,603182000
33,2,4,603182000
33,2,3,603182000
33,2,3,603182000
33,2,2,603182000
33,2,3,603182000
33,1,3,603182000
33,1,3,603182000
33,1,3,603182000
33,1,3,603182000
33,1,3,603182000
33,2,4,603182000
33,1,1,603182000
33,1,3,603182000
33,2,5,603182000
33,1,2,603182000
33,2,4,603182000
33,2,4,603182000
33,2,3,603182000
34,1,3,603182000
34,1,3,603182000
34,2,3,603182000
34,2,3,603182000
34,1,3,603182000
34,1,3,603182000
34,1,3,603182000
34,1,2,603182000
34,1,3,603182000
34,2,4,603182000
34,1,3,603182000
34,1,2,603182000
34,1,3,603182000
34,1,3,603182000
34,2,1,603182000
34,1,3,603182000
34,1,3,603182000
34,1,3,603182000
34,2,4,603182000
34,1,3,603182000
34,1,3,603182000
34,1,1,603182000
34,2,3,603182000
34,1,2,603182000
34,1,3,603182000
34,2,5,603182000
34,1,1,603182000
34,1,1,603182000
34,2,1,603182000
34,2,1,603182000
34,1,3,603182000
34,1,3,603182000
34,2,5,603182000
34,1,3,603182000
34,1,4,603182000
34,1,4,603182000
34,1,4,603182000
34,1,1,603182000
34,2,1,603182000
34,1,3,603182000
34,1,3,603182000
34,2,4,603182000
34,1,4,603182000
34,2,4,603182000
34,2,4,603182000
34,1,4,603182000
34,1,3,603182000
34,1,3,603182000
34,2,4,603182000
34,1,3,603182000
34,1,4,603182000
34,1,4,603182000
34,1,4,603182000
34,2,3,603182000
34,1,1,603182000
34,2,3,603182000
34,2,3,603182000
34,1,3,603182000
34,1,4,603182000
34,2,3,603182000
34,2,3,603182000
34,2,3,603182000
34,2,4,603182000
34,2,1,603182000
34,1,4,603182000
34,2,2,603182000
34,1,3,603182000
34,1,4,603182000
34,1,3,603182000
34,1,3,603182000
34,2,3,603182000
34,2,4,603182000
34,1,4,603182000
34,2,4,603182000
34,2,5,603182000
34,1,4,603182000
34,2,3,603182000
34,1,4,603182000
34,1,4,603182000
34,1,3,603182000
34,1,4,603182000
34,1,4,603182000
34,1,3,603182000
34,1,4,603182000
34,1,3,603182000
34,1,3,603182000
34,1,2,603182000
34,2,3,603182000
34,1,1,603182000
34,1,1,603182000
34,2,3,603182000
34,2,3,603182000
34,2,5,603182000
34,1,2,603182000
34,1,3,603182000
34,2,3,603182000
34,2,2,603182000
34,2,3,603182000
34,1,3,603182000
34,2,3,603182000
34,2,1,603182000
34,1,3,603182000
34,1,4,603182000
34,1,3,603182000
34,1,5,603182000
34,1,2,603182000
34,2,3,603182000
34,1,3,603182000
34,2,1,603182000
34,1,3,603182000
34,2,1,603182000
34,2,2,603182000
34,1,4,603182000
34,2,3,603182000
34,2,3,603182000
34,2,3,603182000
34,2,3,603182000
34,1,1,603182000
34,2,4,603182000
34,2,2,603182000
34,2,1,603182000
34,2,3,603182000
34,1,1,603182000
34,1,3,603182000
34,1,3,603182000
34,1,2,603182000
34,1,4,603182000
34,2,4,603182000
34,1,3,603182000
34,1,2,603182000
34,2,3,603182000
34,1,4,603182000
34,2,3,603182000
34,2,1,603182000
34,2,3,603182000
34,1,2,603182000
34,2,3,603182000
34,2,4,603182000
34,1,3,603182000
34,1,3,603182000
34,2,4,603182000
34,1,2,603182000
34,1,1,603182000
34,2,3,603182000
34,2,4,603182000
34,1,1,603182000
34,1,3,603182000
34,2,5,603182000
34,1,3,603182000
34,2,4,603182000
34,2,2,603182000
34,1,1,603182000
34,2,1,603182000
34,2,1,603182000
34,2,3,603182000
34,1,1,603182000
34,1,1,603182000
34,1,3,603182000
34,2,4,603182000
34,1,3,603182000
34,1,1,603182000
34,2,1,603182000
34,2,5,603182000
34,2,3,603182000
34,2,1,603182000
34,2,1,603182000
34,1,4,603182000
34,1,1,603182000
34,2,4,603182000
34,2,1,603182000
34,2,3,603182000
34,2,3,603182000
34,2,3,603182000
34,2,5,603182000
34,1,3,603182000
34,1,3,603182000
34,2,4,603182000
34,2,1,603182000
34,2,1,603182000
34,1,4,603182000
34,2,3,603182000
34,2,3,603182000
34,2,3,603182000
34,1,2,603182000
34,1,4,603182000
34,1,3,603182000
34,1,2,603182000
34,1,3,603182000
34,2,4,603182000
34,2,4,603182000
34,1,3,603182000
34,1,3,603182000
34,1,4,603182000
34,2,3,603182000
35,2,4,603182000
35,1,3,603182000
35,2,3,603182000
35,1,3,603182000
35,2,2,603182000
35,1,3,603182000
35,1,4,603182000
35,2,4,603182000
35,1,2,603182000
35,1,3,603182000
35,1,1,603182000
35,2,3,603182000
35,2,4,603182000
35,1,3,603182000
35,2,3,603182000
35,2,2,603182000
35,2,1,603182000
35,1,3,603182000
35,2,1,603182000
35,1,3,603182000
35,2,3,603182000
35,1,3,603182000
35,2,4,603182000
35,2,3,603182000
35,2,1,603182000
35,1,1,603182000
35,1,3,603182000
35,2,4,603182000
35,1,4,603182000
35,2,3,603182000
35,2,3,603182000
35,2,5,603182000
35,2,3,603182000
35,2,4,603182000
35,1,2,603182000
35,1,2,603182000
35,2,3,603182000
35,2,3,603182000
35,2,3,603182000
35,1,2,603182000
35,1,3,603182000
35,1,1,603182000
35,1,3,603182000
35,1,4,603182000
35,2,3,603182000
35,1,3,603182000
35,2,5,603182000
35,1,3,603182000
35,2,3,603182000
35,1,3,603182000
35,1,5,603182000
35,1,3,603182000
35,1,3,603182000
35,1,3,603182000
35,2,4,603182000
35,2,4,603182000
35,1,2,603182000
35,2,4,603182000
35,2,3,603182000
35,2,3,603182000
35,2,3,603182000
35,2,3,603182000
35,2,4,603182000
35,1,1,603182000
35,2,3,603182000
35,2,4,603182000
35,1,4,603182000
35,1,3,603182000
35,1,4,603182000
35,1,3,603182000
35,2,5,603182000
35,2,3,603182000
35,2,3,603182000
35,1,3,603182000
35,1,3,603182000
35,2,1,603182000
35,1,4,603182000
35,2,4,603182000
35,2,4,603182000
35,1,4,603182000
35,2,3,603182000
35,2,1,603182000
35,1,3,603182000
35,2,1,603182000
35,2,3,603182000
35,2,1,603182000
35,2,1,603182000
35,1,3,603182000
35,2,1,603182000
35,2,3,603182000
35,2,4,603182000
35,2,3,603182000
35,1,3,603182000
35,1,4,603182000
35,1,3,603182000
35,2,3,603182000
35,2,1,603182000
35,2,4,603182000
35,2,2,603182000
35,1,3,603182000
35,2,4,603182000
35,1,2,603182000
35,2,1,603182000
35,1,4,603182000
35,1,3,603182000
35,1,3,603182000
35,1,3,603182000
35,1,3,603182000
35,1,3,603182000
35,1,1,603182000
35,1,1,603182000
35,1,3,603182000
35,2,3,603182000
35,1,5,603182000
35,1,5,603182000
35,2,3,603182000
35,1,1,603182000
35,2,3,603182000
35,2,3,603182000
35,2,1,603182000
35,2,4,603182000
35,1,3,603182000
35,2,4,603182000
35,1,2,603182000
35,2,3,603182000
35,2,3,603182000
35,2,1,603182000
35,1,3,603182000
35,1,3,603182000
35,1,3,603182000
35,1,3,603182000
35,1,3,603182000
35,1,4,603182000
35,2,4,603182000
35,2,3,603182000
35,2,2,603182000
35,1,3,603182000
35,2,3,603182000
35,1,3,603182000
35,1,4,603182000
35,1,1,603182000
35,2,3,603182000
35,1,1,603182000
35,2,4,603182000
35,1,3,603182000
35,2,3,603182000
35,1,4,603182000
35,2,3,603182000
35,1,2,603182000
35,1,5,603182000
35,1,3,603182000
35,2,1,603182000
35,2,1,603182000
35,2,1,603182000
35,2,4,603182000
35,2,1,603182000
35,1,1,603182000
35,1,3,603182000
35,1,5,603182000
35,1,1,603182000
35,1,5,603182000
35,1,3,603182000
35,1,3,603182000
35,1,5,603182000
35,1,3,603182000
35,1,3,603182000
35,1,2,603182000
35,1,3,603182000
35,2,2,603182000
35,2,3,603182000
35,2,3,603182000
35,1,3,603182000
35,1,4,603182000
35,2,3,603182000
35,1,4,603182000
35,1,3,603182000
35,2,3,603182000
35,1,3,603182000
35,2,3,603182000
35,1,3,603182000
35,1,4,603182000
35,1,4,603182000
36,2,1,603182000
36,2,3,603182000
36,2,3,603182000
36,1,3,603182000
36,2,1,603182000
36,2,3,603182000
36,1,4,603182000
36,1,2,603182000
36,1,4,603182000
36,2,3,603182000
36,2,3,603182000
36,2,3,603182000
36,1,3,603182000
36,1,4,603182000
36,1,3,603182000
36,1,3,603182000
36,1,3,603182000
36,2,3,603182000
36,1,3,603182000
36,1,3,603182000
36,1,3,603182000
36,2,3,603182000
36,1,3,603182000
36,2,1,603182000
36,2,3,603182000
36,1,3,603182000
36,2,4,603182000
36,2,1,603182000
36,2,3,603182000
36,1,4,603182000
36,2,3,603182000
36,2,3,603182000
36,1,3,603182000
36,2,3,603182000
36,1,3,603182000
36,2,3,603182000
36,2,3,603182000
36,2,3,603182000
36,2,2,603182000
36,1,3,603182000
36,1,3,603182000
36,2,3,603182000
36,1,1,603182000
36,2,3,603182000
36,1,3,603182000
36,1,4,603182000
36,1,1,603182000
36,2,2,603182000
36,1,1,603182000
36,1,3,603182000
36,1,2,603182000
36,2,4,603182000
36,2,4,603182000
36,1,3,603182000
36,2,1,603182000
36,2,3,603182000
36,1,3,603182000
36,1,1,603182000
36,1,3,603182000
36,2,3,603182000
36,1,3,603182000
36,1,1,603182000
36,1,1,603182000
36,1,3,603182000
36,2,3,603182000
36,2,3,603182000
36,1,4,603182000
36,2,3,603182000
36,2,1,603182000
36,1,3,603182000
36,2,5,603182000
36,1,3,603182000
36,2,3,603182000
36,1,1,603182000
36,1,3,603182000
36,2,1,603182000
36,1,3,603182000
36,2,3,603182000
36,2,5,603182000
36,2,3,603182000
36,1,4,603182000
36,1,4,603182000
36,2,5,603182000
36,1,3,603182000
36,1,3,603182000
36,2,3,603182000
36,2,3,603182000
36,1,3,603182000
36,1,1,603182000
36,1,3,603182000
36,1,3,603182000
36,2,3,603182000
36,2,3,603182000
36,1,3,603182000
36,1,4,603182000
36,2,1,603182000
36,2,1,603182000
36,1,3,603182000
36,2,2,603182000
36,2,2,603182000
36,2,3,603182000
36,2,3,603182000
36,2,2,603182000
36,1,4,603182000
36,2,4,603182000
36,1,3,603182000
36,2,3,603182000
36,1,3,603182000
36,1,3,603182000
36,1,1,603182000
36,1,3,603182000
36,1,1,603182000
36,1,3,603182000
36,2,1,603182000
36,1,3,603182000
36,2,3,603182000
36,2,3,603182000
36,1,3,603182000
36,2,4,603182000
36,1,5,603182000
36,2,3,603182000
36,2,4,603182000
36,2,1,603182000
36,1,3,603182000
36,1,3,603182000
36,1,3,603182000
36,1,3,603182000
36,2,2,603182000
36,2,2,603182000
36,1,5,603182000
36,2,4,603182000
36,2,1,603182000
36,1,5,603182000
36,1,3,603182000
36,1,3,603182000
36,2,3,603182000
36,1,4,603182000
36,1,4,603182000
36,2,3,603182000
36,1,3,603182000
36,1,4,603182000
36,1,3,603182000
36,1,3,603182000
36,1,3,603182000
36,2,2,603182000
36,1,3,603182000
36,1,2,603182000
36,2,2,603182000
36,2,3,603182000
36,1,3,603182000
36,1,3,603182000
36,1,4,603182000
36,1,3,603182000
36,1,3,603182000
36,2,3,603182000
36,2,3,603182000
36,1,4,603182000
36,1,4,603182000
36,1,3,603182000
36,2,2,603182000
36,1,5,603182000
36,1,3,603182000
36,1,1,603182000
36,1,1,603182000
36,1,3,603182000
36,1,3,603182000
36,1,3,603182000
36,1,1,603182000
36,1,3,603182000
36,1,3,603182000
36,1,3,603182000
36,1,3,603182000
36,1,4,603182000
36,1,4,603182000
36,1,3,603182000
36,1,4,603182000
36,1,3,603182000
36,1,3,603182000
36,1,3,603182000
36,2,3,603182000
36,1,3,603182000
36,2,1,603182000
36,2,3,603182000
36,1,3,603182000
36,1,1,603182000
36,1,3,603182000
36,2,2,603182000
36,2,2,603182000
36,1,3,603182000
36,2,4,603182000
36,1,3,603182000
36,1,1,603182000
36,1,1,603182000
36,1,3,603182000
36,1,1,603182000
36,2,3,603182000
36,2,3,603182000
36,1,3,603182000
36,1,3,603182000
36,2,3,603182000
37,2,1,603182000
37,2,4,603182000
37,1,4,603182000
37,1,3,603182000
37,2,4,603182000
37,1,3,603182000
37,1,2,603182000
37,2,1,603182000
37,1,3,603182000
37,1,3,603182000
37,2,4,603182000
37,1,3,603182000
37,1,3,603182000
37,2,4,603182000
37,2,4,603182000
37,1,3,603182000
37,2,3,603182000
37,2,3,603182000
37,2,3,603182000
37,1,4,603182000
37,2,3,603182000
37,2,4,603182000
37,2,4,603182000
37,2,5,603182000
37,2,4,603182000
37,2,5,603182000
37,2,4,603182000
37,2,3,603182000
37,2,4,603182000
37,1,5,603182000
37,1,3,603182000
37,1,3,603182000
37,2,3,603182000
37,2,3,603182000
37,2,4,603182000
37,2,3,603182000
37,1,3,603182000
37,2,4,603182000
37,1,3,603182000
37,2,4,603182000
37,1,5,603182000
37,2,4,603182000
37,1,5,603182000
37,1,5,603182000
37,1,1,603182000
37,1,3,603182000
37,1,3,603182000
37,1,2,603182000
37,1,3,603182000
37,1,2,603182000
37,2,1,603182000
37,1,4,603182000
37,1,1,603182000
37,1,5,603182000
37,1,3,603182000
37,1,1,603182000
37,1,3,603182000
37,2,3,603182000
37,1,3,603182000
37,1,3,603182000
37,1,3,603182000
37,1,3,603182000
37,2,3,603182000
37,2,3,603182000
37,1,3,603182000
37,1,1,603182000
37,1,3,603182000
37,1,4,603182000
37,1,1,603182000
37,2,3,603182000
37,1,2,603182000
37,1,2,603182000
37,1,2,603182000
37,2,3,603182000
37,1,4,603182000
37,1,5,603182000
37,2,3,603182000
37,2,2,603182000
37,2,3,603182000
37,1,1,603182000
37,1,3,603182000
37,1,4,603182000
37,1,3,603182000
37,2,5,603182000
37,2,5,603182000
37,2,3,603182000
37,1,2,603182000
37,1,2,603182000
37,2,3,603182000
37,2,3,603182000
37,2,3,603182000
37,2,3,603182000
37,1,1,603182000
37,2,2,603182000
37,1,3,603182000
37,1,1,603182000
37,2,3,603182000
37,2,4,603182000
37,1,3,603182000
37,1,3,603182000
37,2,3,603182000
37,1,5,603182000
37,1,1,603182000
37,2,3,603182000
37,2,3,603182000
37,1,4,603182000
37,2,5,603182000
37,1,2,603182000
37,1,3,603182000
37,2,3,603182000
37,2,4,603182000
37,2,2,603182000
37,2,4,603182000
37,2,1,603182000
37,2,4,603182000
37,1,2,603182000
37,1,3,603182000
37,2,4,603182000
37,2,5,603182000
37,1,3,603182000
37,2,4,603182000
37,2,2,603182000
37,2,2,603182000
37,2,4,603182000
37,1,1,603182000
37,1,1,603182000
37,1,4,603182000
37,1,4,603182000
37,1,4,603182000
37,2,4,603182000
37,1,4,603182000
37,1,3,603182000
37,1,3,603182000
37,2,4,603182000
37,1,5,603182000
37,2,4,603182000
37,2,3,603182000
37,1,3,603182000
37,1,3,603182000
37,2,3,603182000
37,2,1,603182000
37,2,1,603182000
37,1,1,603182000
37,2,5,603182000
37,1,5,603182000
37,1,4,603182000
37,1,1,603182000
37,1,4,603182000
37,1,4,603182000
37,1,3,603182000
37,2,3,603182000
37,1,3,603182000
37,1,1,603182000
37,2,1,603182000
37,1,3,603182000
37,2,1,603182000
37,1,3,603182000
37,1,3,603182000
37,1,3,603182000
37,2,1,603182000
37,1,3,603182000
37,1,2,603182000
37,1,3,603182000
37,1,3,603182000
37,1,2,603182000
37,2,2,603182000
37,1,3,603182000
37,2,1,603182000
37,1,3,603182000
37,1,5,603182000
37,1,1,603182000
37,1,5,603182000
37,1,3,603182000
37,1,4,603182000
37,1,3,603182000
37,1,3,603182000
37,1,3,603182000
37,2,5,603182000
37,1,3,603182000
37,2,3,603182000
37,2,4,603182000
37,2,3,603182000
37,1,3,603182000
37,2,1,603182000
37,2,5,603182000
37,2,1,603182000
37,1,3,603182000
37,2,1,603182000
37,2,4,603182000
37,2,1,603182000
37,1,4,603182000
37,1,5,603182000
37,2,1,603182000
37,2,1,603182000
37,2,3,603182000
37,1,3,603182000
37,2,4,603182000
37,1,3,603182000
37,1,1,603182000
37,1,3,603182000
37,1,3,603182000
37,1,3,603182000
37,2,4,603182000
37,1,3,603182000
37,1,3,603182000
37,1,3,603182000
37,1,3,603182000
37,1,5,603182000
37,1,3,603182000
38,1,1,603182000
38,1,3,603182000
38,2,3,603182000
38,1,3,603182000
38,1,3,603182000
38,1,3,603182000
38,1,1,603182000
38,1,1,603182000
38,1,3,603182000
38,1,3,603182000
38,1,3,603182000
38,1,3,603182000
38,1,3,603182000
38,2,4,603182000
38,2,3,603182000
38,2,3,603182000
38,2,3,603182000
38,2,1,603182000
38,1,3,603182000
38,1,5,603182000
38,1,4,603182000
38,1,5,603182000
38,1,3,603182000
38,2,3,603182000
38,1,4,603182000
38,2,3,603182000
38,1,3,603182000
38,1,3,603182000
38,2,3,603182000
38,2,3,603182000
38,1,3,603182000
38,2,5,603182000
38,2,3,603182000
38,1,4,603182000
38,1,4,603182000
38,2,3,603182000
38,1,4,603182000
38,1,4,603182000
38,1,4,603182000
38,2,3,603182000
38,2,3,603182000
38,2,1,603182000
38,2,1,603182000
38,1,3,603182000
38,2,3,603182000
38,1,2,603182000
38,2,2,603182000
38,1,3,603182000
38,1,1,603182000
38,2,3,603182000
38,1,3,603182000
38,1,3,603182000
38,2,3,603182000
38,1,3,603182000
38,2,1,603182000
38,2,3,603182000
38,1,5,603182000
38,1,3,603182000
38,1,3,603182000
38,2,4,603182000
38,1,3,603182000
38,1,3,603182000
38,1,4,603182000
38,1,3,603182000
38,2,4,603182000
38,2,4,603182000
38,2,4,603182000
38,1,3,603182000
38,2,3,603182000
38,1,3,603182000
38,1,4,603182000
38,1,5,603182000
38,1,5,603182000
38,1,1,603182000
38,1,3,603182000
38,1,5,603182000
38,1,3,603182000
38,2,3,603182000
38,1,1,603182000
38,2,5,603182000
38,2,2,603182000
38,1,1,603182000
38,1,3,603182000
38,2,3,603182000
38,2,3,603182000
38,2,5,603182000
38,1,3,603182000
38,2,3,603182000
38,2,3,603182000
38,2,3,603182000
38,2,3,603182000
38,1,3,603182000
38,1,3,603182000
38,2,3,603182000
38,2,5,603182000
38,1,4,603182000
38,1,4,603182000
38,2,3,603182000
38,1,3,603182000
38,2,2,603182000
38,1,4,603182000
38,1,2,603182000
38,1,2,603182000
38,2,4,603182000
38,1,2,603182000
38,1,3,603182000
38,2,2,603182000
38,2,3,603182000
38,2,4,603182000
38,2,3,603182000
38,1,3,603182000
38,1,3,603182000
38,1,5,603182000
38,2,4,603182000
38,1,4,603182000
38,1,1,603182000
38,1,4,603182000
38,1,3,603182000
38,1,3,603182000
38,2,4,603182000
38,1,3,603182000
38,2,3,603182000
38,1,5,603182000
38,1,3,603182000
38,2,2,603182000
38,2,4,603182000
38,1,4,603182000
38,2,3,603182000
38,1,3,603182000
38,2,3,603182000
38,1,3,603182000
38,2,2,603182000
38,1,3,603182000
38,1,5,603182000
38,2,3,603182000
38,2,4,603182000
38,1,1,603182000
38,1,4,603182000
38,2,4,603182000
38,1,3,603182000
38,1,3,603182000
38,2,3,603182000
38,1,3,603182000
38,2,3,603182000
38,1,3,603182000
38,1,3,603182000
38,1,1,603182000
38,2,1,603182000
38,2,3,603182000
38,2,3,603182000
38,2,1,603182000
38,1,4,603182000
38,1,3,603182000
38,1,3,603182000
38,2,3,603182000
38,2,3,603182000
38,1,5,603182000
38,1,2,603182000
38,2,1,603182000
38,1,3,603182000
38,1,3,603182000
38,1,4,603182000
38,1,4,603182000
38,2,3,603182000
38,2,3,603182000
38,2,3,603182000
38,1,3,603182000
38,1,1,603182000
38,2,4,603182000
38,2,1,603182000
38,1,1,603182000
38,2,3,603182000
38,2,2,603182000
38,2,3,603182000
38,1,3,603182000
38,1,1,603182000
38,1,3,603182000
38,1,3,603182000
38,1,3,603182000
38,2,5,603182000
38,1,4,603182000
38,1,3,603182000
38,2,3,603182000
38,2,5,603182000
38,2,4,603182000
38,2,4,603182000
38,2,3,603182000
38,1,3,603182000
38,2,4,603182000
38,1,1,603182000
38,1,3,603182000
38,1,3,603182000
38,2,2,603182000
38,2,3,603182000
38,1,3,603182000
38,1,4,603182000
38,2,3,603182000
38,1,3,603182000
38,1,3,603182000
38,2,3,603182000
38,1,3,603182000
38,1,4,603182000
38,1,4,603182000
38,1,4,603182000
38,1,3,603182000
38,2,3,603182000
38,1,2,603182000
38,1,3,603182000
38,1,3,603182000
38,2,3,603182000
38,2,5,603182000
38,2,5,603182000
38,2,3,603182000
38,2,3,603182000
38,1,3,603182000
38,1,3,603182000
38,2,3,603182000
38,1,4,603182000
38,1,4,603182000
38,2,4,603182000
38,2,3,603182000
38,2,2,603182000
39,1,3,603182000
39,2,3,603182000
39,2,3,603182000
39,1,4,603182000
39,1,5,603182000
39,1,2,603182000
39,1,1,603182000
39,2,3,603182000
39,2,3,603182000
39,2,3,603182000
39,1,4,603182000
39,2,3,603182000
39,1,4,603182000
39,1,3,603182000
39,2,3,603182000
39,1,4,603182000
39,1,4,603182000
39,2,3,603182000
39,2,4,603182000
39,1,3,603182000
39,1,3,603182000
39,2,3,603182000
39,2,3,603182000
39,2,3,603182000
39,1,3,603182000
39,2,4,603182000
39,1,3,603182000
39,2,3,603182000
39,2,1,603182000
39,1,3,603182000
39,2,3,603182000
39,2,3,603182000
39,2,1,603182000
39,2,5,603182000
39,2,3,603182000
39,2,5,603182000
39,1,3,603182000
39,1,3,603182000
39,1,3,603182000
39,1,3,603182000
39,1,1,603182000
39,1,3,603182000
39,2,3,603182000
39,2,5,603182000
39,2,5,603182000
39,2,3,603182000
39,1,3,603182000
39,1,3,603182000
39,1,3,603182000
39,1,3,603182000
39,1,5,603182000
39,1,4,603182000
39,1,4,603182000
39,2,1,603182000
39,1,2,603182000
39,2,1,603182000
39,2,1,603182000
39,1,2,603182000
39,1,4,603182000
39,2,3,603182000
39,2,2,603182000
39,1,3,603182000
39,1,3,603182000
39,2,1,603182000
39,1,3,603182000
39,1,3,603182000
39,2,4,603182000
39,1,3,603182000
39,2,1,603182000
39,2,3,603182000
39,2,1,603182000
39,2,2,603182000
39,2,3,603182000
39,1,4,603182000
39,1,3,603182000
39,1,3,603182000
39,1,4,603182000
39,2,1,603182000
39,1,3,603182000
39,1,3,603182000
39,1,3,603182000
39,2,3,603182000
39,2,3,603182000
39,2,1,603182000
39,1,4,603182000
39,2,3,603182000
39,2,1,603182000
39,1,4,603182000
39,2,3,603182000
39,2,1,603182000
39,1,3,603182000
39,2,3,603182000
39,2,3,603182000
39,2,3,603182000
39,1,3,603182000
39,1,4,603182000
39,1,3,603182000
39,2,1,603182000
39,1,3,603182000
39,1,3,603182000
39,1,3,603182000
39,1,3,603182000
39,1,4,603182000
39,2,4,603182000
39,1,3,603182000
39,1,1,603182000
39,2,4,603182000
39,1,4,603182000
39,1,3,603182000
39,1,5,603182000
39,2,3,603182000
39,2,4,603182000
39,1,3,603182000
39,1,3,603182000
39,1,3,603182000
39,2,3,603182000
39,2,1,603182000
39,1,2,603182000
39,2,3,603182000
39,1,2,603182000
39,1,3,603182000
39,2,3,603182000
39,1,3,603182000
39,1,3,603182000
39,2,3,603182000
39,2,3,603182000
39,1,3,603182000
39,1,3,603182000
39,1,3,603182000
39,1,3,603182000
39,2,4,603182000
39,2,3,603182000
39,1,4,603182000
39,1,5,603182000
39,2,1,603182000
39,1,4,603182000
39,1,3,603182000
39,1,3,603182000
39,1,5,603182000
39,2,1,603182000
39,2,4,603182000
39,2,4,603182000
39,1,3,603182000
39,1,3,603182000
39,1,3,603182000
39,1,4,603182000
39,1,4,603182000
39,1,4,603182000
39,1,4,603182000
39,1,4,603182000
39,1,3,603182000
39,1,4,603182000
39,2,3,603182000
39,1,3,603182000
39,1,1,603182000
39,1,3,603182000
39,2,3,603182000
39,2,3,603182000
39,2,3,603182000
39,2,3,603182000
39,2,4,603182000
39,1,3,603182000
39,1,4,603182000
39,2,3,603182000
39,1,4,603182000
39,2,4,603182000
39,1,3,603182000
39,1,3,603182000
39,2,3,603182000
39,1,3,603182000
39,1,3,603182000
39,2,1,603182000
39,2,4,603182000
39,1,3,603182000
39,1,3,603182000
39,1,3,603182000
39,1,3,603182000
39,1,3,603182000
39,1,5,603182000
39,1,4,603182000
39,1,4,603182000
39,1,2,603182000
39,1,4,603182000
39,1,4,603182000
39,1,1,603182000
39,1,3,603182000
39,1,3,603182000
39,2,4,603182000
39,1,1,603182000
39,1,4,603182000
39,1,3,603182000
39,2,3,603182000
39,2,3,603182000
39,2,2,603182000
39,1,3,603182000
39,2,3,603182000
39,2,3,603182000
39,2,3,603182000
39,2,4,603182000
39,2,3,603182000
39,2,4,603182000
39,1,1,603182000
39,2,3,603182000
39,1,4,603182000
39,2,3,603182000
39,1,3,603182000
39,1,3,603182000
39,1,4,603182000
40,2,3,603182000
40,1,3,603182000
40,2,3,603182000
40,1,2,603182000
40,1,1,603182000
40,2,4,603182000
40,1,3,603182000
40,2,4,603182000
40,1,3,603182000
40,1,1,603182000
40,2,4,603182000
40,1,1,603182000
40,1,1,603182000
40,2,3,603182000
40,2,3,603182000
40,1,3,603182000
40,2,4,603182000
40,1,3,603182000
40,1,3,603182000
40,2,3,603182000
40,1,2,603182000
40,1,4,603182000
40,2,3,603182000
40,2,3,603182000
40,2,2,603182000
40,2,3,603182000
40,1,3,603182000
40,2,3,603182000
40,1,2,603182000
40,1,2,603182000
40,1,3,603182000
40,2,1,603182000
40,1,4,603182000
40,2,3,603182000
40,2,3,603182000
40,1,1,603182000
40,1,3,603182000
40,2,4,603182000
40,2,1,603182000
40,1,1,603182000
40,2,4,603182000
40,1,2,603182000
40,1,3,603182000
40,2,3,603182000
40,2,3,603182000
40,2,3,603182000
40,2,4,603182000
40,2,3,603182000
40,2,3,603182000
40,2,1,603182000
40,1,3,603182000
40,2,3,603182000
40,2,3,603182000
40,2,3,603182000
40,2,4,603182000
40,2,3,603182000
40,2,4,603182000
40,1,1,603182000
40,1,4,603182000
40,1,4,603182000
40,1,4,603182000
40,1,4,603182000
40,1,3,603182000
40,1,3,603182000
40,1,3,603182000
40,1,3,603182000
40,1,3,603182000
40,1,4,603182000
40,1,3,603182000
40,1,3,603182000
40,1,3,603182000
40,1,4,603182000
40,2,3,603182000
40,1,3,603182000
40,2,3,603182000
40,2,3,603182000
40,1,3,603182000
40,1,3,603182000
40,2,4,603182000
40,2,5,603182000
40,2,3,603182000
